# title : Confirmed SARS–CoV–2 infections
# x_label : Day
# y_label : Confirmed
# x_lim : 0.0, 917 + 1.0
# y_log : 1
# location : 4
Germany	Austria	Belgium	Netherlands	France	Italy	Spain		US
1.35151e6	322641.0	611422.0	649970.0	2.447518e6	1.870576e6	1.762212e6	1.6844844e7
1.379238e6	325384.0	615058.0	662851.0	2.465238e6	1.888144e6	1.77329e6	1.7079647e7
1.406161e6	328142.0	618204.0	674874.0	2.483636e6	1.906377e6	1.785421e6	1.7319893e7
1.439938e6	330531.0	621039.0	687184.0	2.499511e6	1.921778e6	1.797236e6	1.7567839e7
1.471238e6	332481.0	623760.0	700282.0	2.516939e6	1.938083e6	1.797236e6	1.7773691e7
1.494009e6	334632.0	625930.0	711490.0	2.529797e6	1.953185e6	1.797236e6	1.7960885e7
1.510652e6	336137.0	626911.0	721350.0	2.535757e6	1.964054e6	1.819249e6	1.8157739e7
1.53018e6	337490.0	629109.0	731817.0	2.547618e6	1.97737e6	1.829903e6	1.836367e7
1.55492e6	339597.0	632321.0	743401.0	2.562604e6	1.991278e6	1.842289e6	1.8585107e7
1.587115e6	342155.0	634904.0	754980.0	2.584322e6	2.009317e6	1.854951e6	1.8798055e7
1.612648e6	345010.0	637246.0	764886.0	2.604584e6	2.028354e6	1.854951e6	1.8925234e7
1.627103e6	346816.0	638030.0	773987.0	2.607677e6	2.038759e6	1.854951e6	1.9142672e7
1.640858e6	348103.0	638877.0	781424.0	2.616544e6	2.047696e6	1.854951e6	1.9278635e7
1.651834e6	349266.0	639734.0	788969.0	2.61965e6	2.056277e6	1.879413e6	1.9451935e7
1.664726e6	350963.0	641411.0	798457.0	2.631144e6	2.067487e6	1.893502e6	1.9657909e7
1.687185e6	353088.0	644242.0	808273.0	2.657658e6	2.083689e6	1.910218e6	1.9876203e7
1.719737e6	356063.0	646496.0	816565.0	2.67766e6	2.107166e6	1.928265e6	2.0191291e7
1.742661e6	358774.0	648289.0	825217.0	2.697018e6	2.129376e6	1.928265e6	2.0370188e7
1.755351e6	360777.0	649169.0	832647.0	2.700484e6	2.141201e6	1.928265e6	2.0642467e7
1.765666e6	362368.0	650011.0	839265.0	2.712975e6	2.155446e6	1.928265e6	2.0845869e7
1.775513e6	364003.0	650887.0	845654.0	2.717059e6	2.166244e6	1.958844e6	2.1031371e7
1.78741e6	365898.0	652735.0	852921.0	2.737892e6	2.181619e6	1.982544e6	2.1264231e7
1.808647e6	368190.0	655732.0	862687.0	2.763078e6	2.201945e6	1.982544e6	2.1523991e7
1.835038e6	371151.0	658655.0	870929.0	2.784845e6	2.220361e6	2.024904e6	2.1810234e7
1.866887e6	373237.0	660703.0	878384.0	2.804705e6	2.23789e6	2.05036e6	2.2114297e7
1.891581e6	375239.0	662694.0	885055.0	2.824882e6	2.257866e6	2.05036e6	2.2379028e7
1.908527e6	377537.0	664263.0	890514.0	2.840826e6	2.276491e6	2.05036e6	2.258987e7
1.921024e6	379083.0	665223.0	895438.0	2.844642e6	2.289021e6	2.111782e6	2.2793833e7
1.933826e6	380470.0	667322.0	901629.0	2.864399e6	2.303263e6	2.13722e6	2.3015647e7
1.953426e6	382176.0	670249.0	908206.0	2.888331e6	2.319036e6	2.176089e6	2.3244979e7
1.97859e6	384337.0	672886.0	914315.0	2.909666e6	2.336279e6	2.211967e6	2.3480551e7
2.000958e6	385993.0	675089.0	919648.0	2.930983e6	2.352423e6	2.252164e6	2.3725554e7
2.019636e6	387529.0	677209.0	925310.0	2.952392e6	2.368733e6	2.252164e6	2.3943244e7
2.033518e6	389086.0	678839.0	930109.0	2.969034e6	2.381277e6	2.252164e6	2.4119799e7
2.040659e6	390406.0	679771.0	934419.0	2.972832e6	2.390102e6	2.336451e6	2.4260622e7
2.052028e6	391416.0	681250.0	940033.0	2.996855e6	2.400598e6	2.370742e6	2.441751e7
2.068002e6	393047.0	684256.0	945880.0	3.023613e6	2.414166e6	2.412318e6	2.460489e7
2.0884e6	394704.0	686827.0	951692.0	3.046323e6	2.428221e6	2.456675e6	2.4797441e7
2.106262e6	396446.0	689271.0	957161.0	3.069647e6	2.441854e6	2.49956e6	2.4989209e7
2.122679e6	398234.0	691854.0	962104.0	3.09374e6	2.455185e6	2.49956e6	2.5167382e7
2.134936e6	399687.0	693666.0	966170.0	3.112176e6	2.466813e6	2.49956e6	2.5307525e7
2.141665e6	400949.0	694858.0	970111.0	3.116477e6	2.475372e6	2.593382e6	2.5437124e7
2.148077e6	401896.0	696642.0	974882.0	3.138619e6	2.485956e6	2.629817e6	2.558813e7
2.161275e6	403321.0	699662.0	979631.0	3.16557e6	2.501147e6	2.670102e6	2.5743586e7
2.178828e6	404906.0	702437.0	984052.0	3.189378e6	2.515507e6	2.705001e6	2.5910345e7
2.19285e6	406378.0	705120.0	988293.0	3.212613e6	2.52907e6	2.743119e6	2.6074086e7
2.205171e6	407799.0	707837.0	992050.0	3.236658e6	2.541783e6	2.743119e6	2.6225025e7
2.216363e6	409286.0	710153.0	995263.0	3.255994e6	2.553032e6	2.743119e6	2.6337882e7
2.221971e6	410385.0	711417.0	998861.0	3.260382e6	2.560957e6	2.822805e6	2.6463196e7
2.228085e6	411519.0	713271.0	1.002937e6	3.283719e6	2.570608e6	2.851869e6	2.6580226e7
2.23779e6	412737.0	716395.0	1.007203e6	3.310125e6	2.58379e6	2.883465e6	2.6704596e7
2.252001e6	414380.0	718847.0	1.011589e6	3.310145e6	2.597446e6	2.913425e6	2.6829625e7
2.264909e6	415900.0	721432.0	1.015711e6	3.355752e6	2.611659e6	2.94199e6	2.6960734e7
2.275394e6	417170.0	723870.0	1.019691e6	3.37634e6	2.625098e6	2.94199e6	2.7077591e7
2.28401e6	418535.0	725610.0	1.021941e6	3.396055e6	2.636738e6	2.94199e6	2.7167019e7
2.288545e6	419681.0	726483.0	1.02371e6	3.400398e6	2.644707e6	2.989085e6	2.7249817e7
2.291924e6	420680.0	728334.0	1.026962e6	3.419418e6	2.655319e6	3.005487e6	2.7345198e7
2.299996e6	421912.0	730951.0	1.031417e6	3.444827e6	2.668266e6	3.023601e6	2.7440479e7
2.310233e6	423382.0	733100.0	1.035795e6	3.465903e6	2.683403e6	3.041454e6	2.754725e7
2.320093e6	425050.0	735220.0	1.040035e6	3.486612e6	2.697296e6	3.056035e6	2.764783e7
2.328447e6	426613.0	737115.0	1.043517e6	3.507843e6	2.710819e6	3.056035e6	2.7738586e7
2.334561e6	427881.0	738631.0	1.046351e6	3.524518e6	2.721879e6	3.056035e6	2.7806894e7
2.338987e6	429052.0	739488.0	1.049082e6	3.528924e6	2.729223e6	3.086286e6	2.7862342e7
2.342843e6	430220.0	741205.0	1.052481e6	3.54852e6	2.739591e6	3.096343e6	2.7921563e7
2.350399e6	431720.0	743882.0	1.057062e6	3.57356e6	2.751657e6	3.107172e6	2.7990409e7
2.360606e6	433377.0	746302.0	1.061842e6	3.596078e6	2.765412e6	3.121687e6	2.8062989e7
2.369719e6	435277.0	749739.0	1.066468e6	3.620205e6	2.780882e6	3.133122e6	2.8138147e7
2.378883e6	436985.0	752379.0	1.071196e6	3.642576e6	2.795796e6	3.133122e6	2.8211929e7
2.386559e6	439078.0	754473.0	1.075385e6	3.664622e6	2.809246e6	3.133122e6	2.8267194e7
2.390928e6	440734.0	755594.0	1.079222e6	3.669276e6	2.818863e6	3.153971e6	2.8322676e7
2.394811e6	441959.0	757696.0	1.083634e6	3.689469e6	2.832162e6	3.161432e6	2.8396535e7
2.402818e6	443849.0	760809.0	1.088697e6	3.720996e6	2.848564e6	3.170644e6	2.847156e7
2.414687e6	445816.0	763885.0	1.093843e6	3.74641e6	2.868435e6	3.180212e6	2.8548839e7
2.424684e6	448261.0	766654.0	1.098836e6	3.771626e6	2.888923e6	3.188553e6	2.8624257e7
2.434446e6	450150.0	769414.0	1.103544e6	3.795736e6	2.907825e6	3.188553e6	2.8695545e7
2.442336e6	452646.0	771511.0	1.107326e6	3.815688e6	2.925265e6	3.188553e6	2.8747309e7
2.447068e6	454870.0	772294.0	1.111328e6	3.820418e6	2.938371e6	3.204531e6	2.8797749e7
2.451011e6	456271.0	774344.0	1.116361e6	3.84329e6	2.955434e6	3.130184e6	2.8856167e7
2.46003e6	458463.0	777608.0	1.120518e6	3.870101e6	2.976274e6	3.136321e6	2.8923217e7
2.471942e6	460915.0	780251.0	1.125235e6	3.895387e6	2.999119e6	3.142358e6	2.8992158e7
2.482522e6	463314.0	783010.0	1.130635e6	3.918894e6	3.023129e6	3.149012e6	2.9060036e7
2.492079e6	465664.0	785809.0	1.13522e6	3.942286e6	3.046762e6	3.149012e6	2.9121065e7
2.500182e6	468427.0	787891.0	1.139092e6	3.964121e6	3.067486e6	3.149012e6	2.9162675e7
2.505193e6	470672.0	789008.0	1.143395e6	3.969673e6	3.081368e6	3.16097e6	2.9206765e7
2.509445e6	472620.0	791171.0	1.148753e6	3.992853e6	3.101093e6	3.164982e6	2.9262267e7
2.518591e6	475142.0	794605.0	1.154158e6	4.022514e6	3.123368e6	3.172101e6	2.932004e7
2.532947e6	477553.0	798108.0	1.160283e6	4.050606e6	3.149017e6	3.178356e6	2.9381828e7
2.545781e6	480424.0	801723.0	1.166776e6	4.075681e6	3.175807e6	3.183704e6	2.9444429e7
2.558455e6	483479.0	805321.0	1.172897e6	4.105444e6	3.201838e6	3.183704e6	2.9501249e7
2.569245e6	486513.0	808283.0	1.178444e6	4.131895e6	3.223142e6	3.183704e6	2.9540523e7
2.575849e6	489038.0	809861.0	1.183403e6	4.138369e6	3.238394e6	3.195062e6	2.9591555e7
2.581329e6	490946.0	813026.0	1.189491e6	4.168396e6	3.25877e6	3.200024e6	2.9645622e7
2.594764e6	493705.0	818142.0	1.195832e6	4.206916e6	3.28181e6	3.206116e6	2.9704896e7
2.612268e6	496577.0	822801.0	1.20342e6	4.24199e6	3.306711e6	3.212332e6	2.9767286e7
2.62975e6	500098.0	827941.0	1.211215e6	4.277108e6	3.332418e6	3.212332e6	2.9828918e7
2.645783e6	503319.0	827941.0	1.218412e6	4.312451e6	3.356331e6	3.212332e6	2.9887785e7
2.659516e6	506969.0	837006.0	1.224871e6	4.343115e6	3.376376e6	3.212332e6	2.9923163e7
2.667225e6	509659.0	839238.0	1.230507e6	4.358924e6	3.400877e6	3.228803e6	2.9970587e7
2.67471e6	512098.0	842775.0	1.238325e6	4.37362e6	3.419616e6	3.234319e6	3.0023445e7
2.690523e6	515121.0	849090.0	1.246366e6	4.439011e6	3.440862e6	3.234319e6	3.0111203e7
2.71318e6	518660.0	854608.0	1.254244e6	4.484672e6	3.464543e6	3.247738e6	3.0178829e7
2.734753e6	522107.0	860731.0	1.26352e6	4.526554e6	3.488619e6	3.255324e6	3.0255199e7
2.755225e6	525323.0	866063.0	1.271312e6	4.569179e6	3.512453e6	3.255324e6	3.0319254e7
2.772401e6	528627.0	870757.0	1.278298e6	4.606307e6	3.532057e6	3.255324e6	3.0365574e7
2.782273e6	531273.0	872936.0	1.284347e6	4.615413e6	3.544957e6	3.270825e6	3.0431446e7
2.791822e6	534505.0	876842.0	1.292218e6	4.646136e6	3.561012e6	3.275819e6	3.0493135e7
2.808873e6	537302.0	882453.0	1.300633e6	4.705186e6	3.584899e6	3.284353e6	3.0562665e7
2.833173e6	540438.0	887920.0	1.30838e6	4.755862e6	3.607083e6	3.291394e6	3.0639521e7
2.855061e6	543831.0	892585.0	1.316402e6	4.802545e6	3.629e6	3.291394e6	3.0713544e7
2.87319e6	546926.0	897474.0	1.323735e6	4.802711e6	3.650247e6	3.300965e6	3.0778424e7
2.885386e6	550234.0	900996.0	1.329341e6	4.883346e6	3.668264e6	3.300965e6	3.0816347e7
2.893883e6	553053.0	902964.0	1.335101e6	4.894139e6	3.678944e6	3.311325e6	3.0883434e7
2.900768e6	555386.0	904673.0	1.341658e6	4.902195e6	3.686707e6	3.317948e6	3.094626e7
2.910445e6	557395.0	908212.0	1.349525e6	4.903122e6	3.700393e6	3.326736e6	3.1022036e7
2.930852e6	560245.0	913057.0	1.357669e6	5.000155e6	3.717602e6	3.336637e6	3.1102102e7
2.956316e6	563116.0	917917.0	1.365692e6	5.000319e6	3.736526e6	3.347512e6	3.1186855e7
2.980413e6	565625.0	922487.0	1.374242e6	5.001723e6	3.754077e6	3.347512e6	3.125739e7
2.998268e6	569084.0	925476.0	1.381126e6	5.119625e6	3.769814e6	3.347512e6	3.1304846e7
3.011513e6	571051.0	927229.0	1.387867e6	5.128175e6	3.779594e6	3.370256e6	3.1367029e7
3.022323e6	573108.0	930603.0	1.393347e6	5.167305e6	3.793033e6	3.376548e6	3.1447868e7
3.044016e6	575350.0	935316.0	1.402277e6	5.210812e6	3.809193e6	3.387022e6	3.1523472e7
3.073442e6	578529.0	939309.0	1.411331e6	5.248857e6	3.826156e6	3.396685e6	3.1597454e7
3.099273e6	581266.0	943213.0	1.419759e6	5.285307e6	3.842079e6	3.407283e6	3.1680926e7
3.123077e6	583622.0	947000.0	1.428376e6	5.32118e6	3.857443e6	3.407283e6	3.1736413e7
3.142262e6	585988.0	949996.0	1.435557e6	5.350558e6	3.870131e6	3.407283e6	3.1780239e7
3.153699e6	588021.0	951626.0	1.442423e6	5.357266e6	3.878994e6	3.428354e6	3.1838785e7
3.163308e6	590036.0	955056.0	1.450952e6	5.401341e6	3.891063e6	3.428354e6	3.1901225e7
3.188192e6	592128.0	960169.0	1.460682e6	5.436265e6	3.904899e6	3.446072e6	3.1965571e7
3.21771e6	594659.0	964526.0	1.469963e6	5.469669e6	3.920945e6	3.456886e6	3.203229e7
3.245253e6	597277.0	968107.0	1.478097e6	5.502009e6	3.935703e6	3.468617e6	3.2095185e7
3.268645e6	599761.0	972041.0	1.486157e6	5.534651e6	3.949517e6	3.468617e6	3.2150156e7
3.287418e6	601733.0	974418.0	1.492405e6	5.559156e6	3.962674e6	3.468617e6	3.2184924e7
3.299325e6	603631.0	976088.0	1.497774e6	5.565113e6	3.971114e6	3.488469e6	3.2227211e7
3.310301e6	605223.0	979034.0	1.506455e6	5.595437e6	3.981512e6	3.496134e6	3.2279492e7
3.332532e6	607140.0	982959.0	1.513747e6	5.626979e6	3.994894e6	3.504799e6	3.2334678e7
3.357268e6	609412.0	986622.0	1.522923e6	5.653526e6	4.009208e6	3.514942e6	3.2393504e7
3.381597e6	611569.0	990229.0	1.528728e6	5.677829e6	4.022653e6	3.524077e6	3.2451606e7
3.400532e6	613688.0	993434.0	1.534261e6	5.703499e6	4.035617e6	3.524077e6	3.2500382e7
3.416822e6	615355.0	995562.0	1.543451e6	5.71342e6	4.044762e6	3.524077e6	3.2530938e7
3.425982e6	616895.0	996896.0	1.551219e6	5.717187e6	4.050708e6	3.54043e6	3.257556e7
3.433516e6	618004.0	999627.0	1.558521e6	5.741564e6	4.059821e6	3.544945e6	3.2618455e7
3.45155e6	619452.0	1.003746e6	1.565338e6	5.767568e6	4.0704e6	3.551262e6	3.2664498e7
3.473503e6	621178.0	1.007264e6	1.572833e6	5.789281e6	4.082198e6	3.559222e6	3.2710677e7
3.491988e6	622573.0	1.010987e6	1.58026e6	5.80842e6	4.092747e6	3.567408e6	3.2759092e7
3.507673e6	623958.0	1.014351e6	1.586853e6	5.829199e6	4.102921e6	3.567408e6	3.2794746e7
3.520329e6	625114.0	1.016609e6	1.592726e6	5.838327e6	4.11121e6	3.567408e6	3.2817616e7
3.527251e6	626174.0	1.017876e6	1.59826e6	5.841626e6	4.116287e6	3.581392e6	3.2849992e7
3.533376e6	626919.0	1.020332e6	1.604636e6	5.861417e6	4.12323e6	3.586333e6	3.2885469e7
3.548285e6	627847.0	1.023583e6	1.610672e6	5.882915e6	4.131078e6	3.592751e6	3.292162e7
3.565704e6	629005.0	1.026473e6	1.616214e6	5.902376e6	4.13916e6	3.598452e6	3.2960356e7
3.57704e6	630002.0	1.028104e6	1.62068e6	5.909419e6	4.146722e6	3.604799e6	3.3002573e7
3.584934e6	630854.0	1.030071e6	1.625138e6	5.925104e6	4.153374e6	3.604799e6	3.303333e7
3.593434e6	631491.0	1.031923e6	1.62798e6	5.93913e6	4.159122e6	3.604799e6	3.3051022e7
3.598846e6	632174.0	1.032895e6	1.633323e6	5.942481e6	4.162576e6	3.61586e6	3.3076264e7
3.603055e6	632695.0	1.034714e6	1.637905e6	5.959704e6	4.167025e6	3.619848e6	3.3105179e7
3.614095e6	633334.0	1.038514e6	1.642572e6	5.978761e6	4.172525e6	3.625928e6	3.3134783e7
3.626393e6	634179.0	1.041706e6	1.646758e6	5.629921e6	4.178261e6	3.631661e6	3.3164998e7
3.635162e6	634789.0	1.044612e6	1.649943e6	5.642724e6	4.183476e6	3.636453e6	3.3193823e7
3.642244e6	635450.0	1.047128e6	1.653382e6	5.655335e6	4.18819e6	3.636453e6	3.3215036e7
3.648958e6	636019.0	1.048881e6	1.656085e6	5.665101e6	4.192183e6	3.636453e6	3.3228821e7
3.65164e6	636528.0	1.049822e6	1.658552e6	5.667331e6	4.194672e6	3.64752e6	3.3250692e7
3.653551e6	636877.0	1.050677e6	1.661341e6	5.670486e6	4.197892e6	3.652879e6	3.3275282e7
3.656177e6	637284.0	1.052652e6	1.664692e6	5.683143e6	4.201827e6	3.657886e6	3.3299878e7
3.66249e6	637769.0	1.055543e6	1.66856e6	5.697076e6	4.20597e6	3.663176e6	3.3326719e7
3.66987e6	638376.0	1.057903e6	1.671962e6	5.70835e6	4.209707e6	3.668658e6	3.3348961e7
3.675296e6	638913.0	1.059763e6	1.674686e6	5.719877e6	4.213055e6	3.668658e6	3.3362272e7
3.679148e6	639337.0	1.0612e6	1.676736e6	5.728539e6	4.216003e6	3.668658e6	3.3369626e7
3.681126e6	639722.0	1.062001e6	1.679064e6	5.728909e6	4.217821e6	3.67839e6	3.33759e7
3.682911e6	640050.0	1.063499e6	1.681595e6	5.738762e6	4.220304e6	3.682778e6	3.3396753e7
3.687828e6	640410.0	1.065358e6	1.684344e6	5.740116e6	4.2232e6	3.687762e6	3.3413465e7
3.692468e6	640899.0	1.066957e6	1.686756e6	5.755675e6	4.225163e6	3.693012e6	3.3431861e7
3.695633e6	641204.0	1.068406e6	1.688899e6	5.762633e6	4.227719e6	3.697981e6	3.3449726e7
3.697927e6	641555.0	1.069874e6	1.690455e6	5.769287e6	4.230153e6	3.697981e6	3.346533e7
3.700367e6	641839.0	1.070802e6	1.691858e6	5.774467e6	4.232428e6	3.697981e6	3.3471346e7
3.701484e6	642165.0	1.071271e6	1.693285e6	5.775641e6	4.233698e6	3.707523e6	3.3485416e7
3.702688e6	642476.0	1.072175e6	1.695016e6	5.781662e6	4.235592e6	3.711027e6	3.3498456e7
3.705942e6	642783.0	1.073358e6	1.696595e6	5.787231e6	4.23779e6	3.715454e6	3.3517021e7
3.709129e6	643139.0	1.074204e6	1.697986e6	5.791714e6	4.239868e6	3.729458e6	3.3531802e7
3.711569e6	643426.0	1.074988e6	1.699204e6	5.795593e6	4.24176e6	3.7336e6	3.3556953e7
3.71348e6	643653.0	1.075765e6	1.700254e6	5.799565e6	4.243482e6	3.7336e6	3.3566113e7
3.714969e6	643851.0	1.076338e6	1.701112e6	5.802538e6	4.244872e6	3.7336e6	3.3571383e7
3.715518e6	644058.0	1.076579e6	1.702156e6	5.803236e6	4.245779e6	3.741767e6	3.3583169e7
3.71617e6	644161.0	1.077087e6	1.70319e6	5.806479e6	4.247032e6	3.745199e6	3.3593899e7
3.717625e6	644308.0	1.077758e6	1.704282e6	5.809543e6	4.248432e6	3.749031e6	3.3605807e7
3.718955e6	644488.0	1.078251e6	1.705193e6	5.811592e6	4.249755e6	3.753228e6	3.361757e7
3.720031e6	644659.0	1.078251e6	1.705892e6	5.814779e6	4.250902e6	3.757442e6	3.3638752e7
3.721139e6	644790.0	1.079084e6	1.706606e6	5.817403e6	4.252095e6	3.757442e6	3.3647804e7
3.721981e6	644939.0	1.079415e6	1.70717e6	5.819313e6	4.252976e6	3.757442e6	3.3652761e7
3.722327e6	645047.0	1.07964e6	1.707867e6	5.819809e6	4.25346e6	3.764651e6	3.3663316e7
3.722782e6	645162.0	1.080035e6	1.708533e6	5.822022e6	4.254294e6	3.768691e6	3.3674112e7
3.723798e6	645264.0	1.081061e6	1.709239e6	5.824352e6	4.255434e6	3.773032e6	3.3686777e7
3.724806e6	645380.0	1.081908e6	1.709902e6	5.82636e6	4.2557e6	3.777539e6	3.3701253e7
3.72558e6	645479.0	1.082476e6	1.710463e6	5.828348e6	4.256451e6	3.782463e6	3.3725855e7
3.726172e6	645587.0	1.082476e6	1.710972e6	5.830476e6	4.257289e6	3.782463e6	3.3735224e7
3.72671e6	645704.0	1.082476e6	1.71153e6	5.83211e6	4.258069e6	3.782463e6	3.3739848e7
3.726929e6	645770.0	1.083478e6	1.712083e6	5.832628e6	4.258456e6	3.792642e6	3.3753431e7
3.727333e6	645843.0	1.08455e6	1.712734e6	5.836023e6	4.259133e6	3.799733e6	3.3760908e7
3.728141e6	645936.0	1.085131e6	1.713572e6	5.837403e6	4.259909e6	3.80896e6	3.377626e7
3.729033e6	646042.0	1.085885e6	1.714517e6	5.840067e6	4.260788e6	3.821305e6	3.3791379e7
3.729682e6	646122.0	1.086508e6	1.715649e6	5.842754e6	4.261582e6	3.833868e6	3.3821136e7
3.730353e6	646230.0	1.086508e6	1.71687e6	5.84576e6	4.262511e6	3.833868e6	3.382655e7
3.730912e6	646334.0	1.086508e6	1.718389e6	5.848365e6	4.263317e6	3.833868e6	3.3830834e7
3.731124e6	646402.0	1.088363e6	1.720606e6	5.849167e6	4.263797e6	3.866475e6	3.3839736e7
3.731564e6	646475.0	1.089105e6	1.724256e6	5.852755e6	4.264704e6	3.880612e6	3.3862018e7
3.732549e6	646578.0	1.091095e6	1.729693e6	5.856838e6	4.265714e6	3.897996e6	3.3882196e7
3.733519e6	646705.0	1.092477e6	1.736632e6	5.861284e6	4.267105e6	3.915313e6	3.3903061e7
3.734468e6	646853.0	1.0937e6	1.746949e6	5.865864e6	4.268491e6	3.937192e6	3.3950654e7
3.73542e6	647052.0	1.0937e6	1.756283e6	5.87056e6	4.269885e6	3.937192e6	3.3960773e7
3.736165e6	647230.0	1.0937e6	1.764734e6	5.874874e6	4.271276e6	3.937192e6	3.397252e7
3.736489e6	647384.0	1.097029e6	1.772565e6	5.876142e6	4.272163e6	3.971124e6	3.4001942e7
3.737135e6	647568.0	1.098332e6	1.783035e6	5.8831e6	4.273693e6	4.015084e6	3.4028473e7
3.738683e6	647813.0	1.100616e6	1.794058e6	5.88455e6	4.275846e6	4.041474e6	3.4059598e7
3.740325e6	648086.0	1.102069e6	1.805455e6	5.895608e6	4.278319e6	4.069162e6	3.4091558e7
3.741781e6	648388.0	1.103413e6	1.816562e6	5.906543e6	4.281214e6	4.100222e6	3.4169667e7
3.743389e6	648740.0	1.103413e6	1.826824e6	5.917548e6	4.284332e6	4.100222e6	3.4183769e7
3.744681e6	649171.0	1.103413e6	1.83579e6	5.93008e6	4.287458e6	4.100222e6	3.4204098e7
3.745227e6	649507.0	1.107208e6	1.84254e6	5.934273e6	4.289528e6	4.16185e6	3.4252941e7
3.74641e6	649772.0	1.108675e6	1.84955e6	5.95249e6	4.293083e6	4.189136e6	3.4292667e7
3.748613e6	650108.0	1.108675e6	1.855885e6	5.974063e6	4.297337e6	4.219723e6	3.4340403e7
3.750503e6	650471.0	1.112161e6	1.862387e6	5.996163e6	4.302393e6	4.249258e6	3.4396927e7
3.752592e6	650890.0	1.112161e6	1.867786e6	6.015572e6	4.307535e6	4.280429e6	3.4517728e7
3.754511e6	651311.0	1.113465e6	1.872491e6	6.041313e6	4.312673e6	4.280429e6	3.4546472e7
3.755898e6	651653.0	1.113465e6	1.876406e6	6.056555e6	4.317415e6	4.280429e6	3.4574443e7
3.756856e6	651978.0	1.117697e6	1.88045e6	6.061969e6	4.32053e6	4.342054e6	3.4653816e7
3.758401e6	652294.0	1.11903e6	1.884048e6	6.089097e6	4.325046e6	4.368453e6	3.4718814e7
3.761169e6	652659.0	1.121089e6	1.888613e6	6.11702e6	4.330739e6	4.395602e6	3.479239e7
3.764311e6	653206.0	1.122951e6	1.892128e6	6.142449e6	4.336906e6	4.422291e6	3.4864933e7
3.766765e6	653712.0	1.124715e6	1.895206e6	6.166759e6	4.343519e6	4.447044e6	3.5056375e7
3.769165e6	654243.0	1.124715e6	1.897647e6	6.190621e6	4.350028e6	4.447044e6	3.5100267e7
3.771262e6	654787.0	1.124715e6	1.899823e6	6.210335e6	4.355348e6	4.447044e6	3.5144834e7
3.772109e6	655207.0	1.129018e6	1.902072e6	6.218927e6	4.358533e6	4.502983e6	3.5253193e7
3.773875e6	655553.0	1.130758e6	1.905024e6	6.243225e6	4.363374e6	4.52331e6	3.5350945e7
3.777446e6	655955.0	1.132934e6	1.908607e6	6.272466e6	4.369964e6	4.545184e6	3.545339e7
3.780985e6	656550.0	1.134907e6	1.911632e6	6.299415e6	4.377188e6	4.566571e6	3.5563078e7
3.784433e6	657047.0	1.136726e6	1.914402e6	6.325146e6	4.383787e6	4.588132e6	3.5814973e7
3.787639e6	657648.0	1.136726e6	1.916901e6	6.351003e6	4.390684e6	4.588132e6	3.5877976e7
3.790766e6	658219.0	1.136726e6	1.919082e6	6.371463e6	4.396417e6	4.588132e6	3.5912852e7
3.791949e6	658782.0	1.141379e6	1.921333e6	6.378681e6	4.400617e6	4.62777e6	3.6072637e7
3.794429e6	659218.0	1.143127e6	1.92368e6	6.407573e6	4.406241e6	4.64345e6	3.6190436e7
3.799425e6	659836.0	1.145736e6	1.926573e6	6.440367e6	4.413162e6	4.660473e6	3.6344889e7
3.805063e6	660710.0	1.147855e6	1.929495e6	6.470038e6	4.420429e6	4.677883e6	3.6488973e7
3.810641e6	661569.0	1.149869e6	1.932083e6	6.497785e6	4.427827e6	4.69354e6	3.6715779e7
3.816285e6	662537.0	1.149869e6	1.934614e6	6.522212e6	4.435008e6	4.69354e6	3.6788845e7
3.821013e6	663488.0	1.149869e6	1.936987e6	6.543481e6	4.440669e6	4.69354e6	3.6835632e7
3.823139e6	664321.0	1.154879e6	1.939383e6	6.556878e6	4.444338e6	4.719266e6	3.7029987e7
3.827051e6	665118.0	1.15662e6	1.942391e6	6.582001e6	4.449606e6	4.733602e6	3.7180577e7
3.835375e6	665993.0	1.159366e6	1.945033e6	6.612028e6	4.456765e6	4.745558e6	3.7348174e7
3.843775e6	667207.0	1.161558e6	1.94756e6	6.637417e6	4.464005e6	4.758003e6	3.7503394e7
3.853055e6	668498.0	1.163726e6	1.950237e6	6.660365e6	4.471225e6	4.770453e6	3.7742467e7
3.861147e6	669811.0	1.163726e6	1.952768e6	6.683078e6	4.478691e6	4.770453e6	3.7834663e7
3.868197e6	671097.0	1.163726e6	1.955267e6	6.700378e6	4.484613e6	4.770453e6	3.7878864e7
3.871865e6	672203.0	1.168602e6	1.9578e6	6.708289e6	4.488779e6	4.794352e6	3.8087086e7
3.877612e6	673186.0	1.170213e6	1.960873e6	6.734203e6	4.494857e6	4.804424e6	3.824155e7
3.889173e6	674341.0	1.173108e6	1.963635e6	6.757909e6	4.502396e6	4.815205e6	3.8420531e7
3.901799e6	675959.0	1.175575e6	1.966648e6	6.777592e6	4.509611e6	4.82232e6	3.8604297e7
3.913828e6	677412.0	1.177909e6	1.969192e6	6.778049e6	4.517434e6	4.831809e6	3.884297e7
3.924131e6	678816.0	1.177909e6	1.971619e6	6.81368e6	4.524292e6	4.831809e6	3.8921857e7
3.932547e6	680191.0	1.177909e6	1.973884e6	6.82731e6	4.530246e6	4.831809e6	3.8973866e7
3.937106e6	681537.0	1.18281e6	1.976296e6	6.834998e6	4.534499e6	4.847298e6	3.9203077e7
3.942856e6	682620.0	1.184664e6	1.979267e6	6.835022e6	4.539991e6	4.855065e6	3.9383037e7
